Id,sampling_rate,gender,ethnicity,mean_pitch,max_pitch,min_pitch,jitter,shimmer,energy,zcr_mean,spectral_centroid_mean,tempo,hnr,num_words,num_characters,num_pauses,silence_duration,path,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29,mean_30,mean_31,mean_32,mean_33,mean_34,mean_35,mean_36,mean_37,mean_38,mean_39,std_0,std_1,std_2,std_3,std_4,std_5,std_6,std_7,std_8,std_9,std_10,std_11,std_12,std_13,std_14,std_15,std_16,std_17,std_18,std_19,std_20,std_21,std_22,std_23,std_24,std_25,std_26,std_27,std_28,std_29,std_30,std_31,std_32,std_33,std_34,std_35,std_36,std_37,std_38,std_39,words_per_second
592,22050,male,spanish,2177.0808,3999.763,145.49504,0.0174387613111497,0.1316460536987913,0.0018124853609731,0.2110895786985539,2776.2832776283763,[107.66601562],-111.4775364748532,69,281,13,16.904126984126986,audios_evaluation/593.wav,-40.41708755493164,-39.182167053222656,-38.90992736816406,-36.39713668823242,-34.589927673339844,-35.63225173950195,-34.93488311767578,-36.21392059326172,-39.48878479003906,-39.23503494262695,-41.00809097290039,-42.907936096191406,-42.71428298950195,-43.4019660949707,-44.24281311035156,-43.6718635559082,-43.849510192871094,-43.256507873535156,-40.11524963378906,-40.61493682861328,-42.33087921142578,-42.07969665527344,-40.98983383178711,-38.157745361328125,-37.785770416259766,-37.472747802734375,-37.7513542175293,-39.089256286621094,-39.569881439208984,-42.39614486694336,-44.2824821472168,-48.38106155395508,-54.041439056396484,-58.38191604614258,-60.93972396850586,-62.75580596923828,-65.14875793457031,-68.60650634765625,-71.21868896484375,-73.7491455078125,8.784323692321777,9.663990020751953,14.6090726852417,16.21828269958496,16.95940589904785,15.814751625061035,15.372693061828613,14.65261173248291,11.884222030639648,10.26695442199707,9.107701301574707,8.695110321044922,8.974971771240234,9.19965648651123,9.422714233398438,10.366805076599121,10.785914421081543,10.360926628112793,10.52852725982666,10.740232467651367,11.694315910339355,12.001303672790527,13.027419090270996,13.349677085876465,13.1107177734375,12.970009803771973,12.326708793640137,12.03281021118164,12.26715087890625,13.119481086730957,13.135590553283691,13.169983863830566,12.083837509155273,12.494780540466309,11.608723640441895,11.692320823669434,11.435210227966309,10.664985656738281,9.941337585449219,9.176034927368164,3.3058542595099394
593,22050,female,spanish,918.4415,3998.9094,145.36287,0.0261737670401343,0.13160096167509,0.004646200673919,0.0769023921523634,1528.688034327888,[99.38401442],-114.9125928262269,69,281,2,49.01732426303855,audios_evaluation/594.wav,-32.95400619506836,-25.75128746032715,-27.444456100463867,-30.76300048828125,-30.289506912231445,-31.994592666625977,-34.96687698364258,-39.50911331176758,-41.79011917114258,-44.442718505859375,-47.77358627319336,-48.03446578979492,-47.46232986450195,-47.941688537597656,-49.84861755371094,-52.00212097167969,-53.21080017089844,-53.343719482421875,-53.84580612182617,-52.29701232910156,-51.685142517089844,-53.115997314453125,-54.31367874145508,-54.07998275756836,-54.30048751831055,-54.47666931152344,-57.1065788269043,-60.742454528808594,-60.00835418701172,-59.05002212524414,-58.7693977355957,-58.49075698852539,-60.649322509765625,-63.506595611572266,-64.56261444091797,-69.90811157226562,-75.71063232421875,-79.65960693359375,-79.98268127441406,-79.98687744140625,8.625178337097168,11.725309371948242,11.277176856994629,11.729239463806152,13.23681640625,12.619126319885254,12.517020225524902,11.299392700195312,11.006966590881348,9.720633506774902,8.28933048248291,9.294285774230957,10.270915985107422,10.077958106994629,9.402182579040527,8.86734676361084,8.17115592956543,7.919270992279053,7.696840763092041,8.464520454406738,9.325202941894531,9.202239990234375,9.108311653137207,9.974289894104004,10.109070777893066,10.203521728515625,9.013184547424316,7.4504594802856445,7.861219882965088,8.530294418334961,9.184947967529297,9.95567798614502,9.849180221557617,10.307892799377441,10.422189712524414,11.266319274902344,8.851520538330078,2.1315808296203613,0.4782637357711792,0.3688327670097351,1.364304007231094
594,22050,male,turkish,1470.9674,3998.8984,145.3861,0.0253026114340757,0.1556715867998191,0.0035220313538161,0.1583425617563373,2676.4362963879043,[83.35433468],-112.27025972294336,69,281,33,31.13795918367348,audios_evaluation/595.wav,-41.94202423095703,-32.32606887817383,-35.41825866699219,-36.82081604003906,-35.86518859863281,-36.69009017944336,-39.597225189208984,-43.269683837890625,-47.261199951171875,-50.136558532714844,-51.146392822265625,-52.18655014038086,-52.03483963012695,-52.945865631103516,-54.16627502441406,-52.84386444091797,-52.163394927978516,-51.54745864868164,-50.37918472290039,-50.52029037475586,-51.591026306152344,-52.48627853393555,-53.73399353027344,-54.147682189941406,-56.46794128417969,-58.1539306640625,-58.142822265625,-58.8807258605957,-59.823089599609375,-61.68595886230469,-61.451881408691406,-59.060752868652344,-58.53804016113281,-60.528900146484375,-60.46747589111328,-61.087615966796875,-61.14372253417969,-63.87967300415039,-67.81719207763672,-70.04398345947266,13.654462814331055,14.338226318359375,15.129724502563477,16.80790901184082,16.539344787597656,16.58702850341797,16.61614227294922,15.244146347045898,13.354988098144531,12.58391284942627,12.6228666305542,12.093791961669922,12.103076934814453,11.799531936645508,10.814579963684082,11.747384071350098,11.836651802062988,12.309776306152344,13.111198425292969,12.991597175598145,12.675569534301758,12.8790922164917,12.846702575683594,12.950103759765625,12.37484359741211,12.078182220458984,12.846068382263184,12.912688255310059,13.193205833435059,12.943321228027344,13.048393249511719,14.387676239013672,14.481281280517578,14.51281452178955,15.31241226196289,15.648482322692871,16.17449188232422,15.452102661132812,13.890999794006348,11.937776565551758,1.5374704420056993
595,22050,female,tagalog,1379.708,3999.7825,145.55644,0.0177005809748731,0.1005693569284069,0.0043307917355653,0.13018216934151,2378.5741820379603,[75.99954044],-102.49357815028644,69,281,37,25.35619047619047,audios_evaluation/596.wav,-50.66368103027344,-27.935440063476562,-26.135976791381836,-31.848642349243164,-31.502111434936523,-34.583763122558594,-34.24825668334961,-36.76026153564453,-39.08577346801758,-41.768733978271484,-43.96122360229492,-46.00735092163086,-47.13945007324219,-47.06801223754883,-49.363616943359375,-49.66181564331055,-50.05524826049805,-50.772857666015625,-52.38506317138672,-51.82112121582031,-52.09841537475586,-53.0823860168457,-52.22758102416992,-49.72919845581055,-50.28868865966797,-51.04032897949219,-53.58934020996094,-56.53557205200195,-56.9377326965332,-56.3453483581543,-56.604427337646484,-56.89845275878906,-57.52957534790039,-59.35435104370117,-60.52653121948242,-57.78852462768555,-58.863529205322266,-64.41854095458984,-66.679931640625,-67.51679992675781,7.736217975616455,14.738277435302734,12.064064025878906,11.192830085754395,13.300069808959961,11.551547050476074,13.081422805786133,13.079231262207031,12.750869750976562,12.475749015808105,11.501896858215332,10.86159896850586,10.500238418579102,10.678522109985352,9.674478530883789,9.81972599029541,9.309685707092285,8.435891151428223,8.663958549499512,9.287753105163574,9.668988227844238,9.718396186828613,9.916319847106934,10.819371223449707,11.073798179626465,10.543808937072754,9.009700775146484,6.942598819732666,6.816331386566162,8.330799102783203,9.292750358581543,10.222277641296387,10.996376037597656,10.29242992401123,9.659270286560059,11.315208435058594,11.282353401184082,10.086796760559082,9.421419143676758,10.160599708557129,2.069144190702077
596,22050,male,igbo,834.3422,3932.1282,145.85988,0.0146721752895473,0.1393895129151432,0.0020488011033436,0.059009448902027,2245.517200146808,[143.5546875],1.2947429619510993,0,0,1,1.7122448979591838,audios_evaluation/597.wav,-13.906643867492676,-12.113791465759277,-10.813809394836426,-14.307872772216797,-17.449277877807617,-18.611003875732422,-21.93189811706543,-24.349407196044922,-25.237958908081055,-27.129032135009766,-27.85687828063965,-29.09046745300293,-32.380523681640625,-33.55775451660156,-34.1865119934082,-34.177330017089844,-36.00239181518555,-39.474674224853516,-41.289146423339844,-41.6911506652832,-40.02438735961914,-38.47526550292969,-36.85354995727539,-35.33361053466797,-36.45667266845703,-37.630924224853516,-41.04121780395508,-43.20686721801758,-43.541664123535156,-46.41419219970703,-44.78896713256836,-39.246829986572266,-39.736854553222656,-43.89961242675781,-47.58686447143555,-46.61098098754883,-42.14833068847656,-43.24119186401367,-46.641109466552734,-45.98435592651367,4.843628883361816,5.655722141265869,6.940892696380615,7.900468349456787,9.287029266357422,9.825453758239746,8.94334888458252,10.90798282623291,10.506413459777832,8.792781829833984,7.586238861083984,8.283056259155273,8.710077285766602,8.663867950439453,9.089731216430664,11.441263198852539,12.058083534240723,11.481598854064941,10.084965705871582,9.811249732971191,8.772150993347168,6.493950366973877,6.187592506408691,5.403985977172852,4.380213737487793,4.687575340270996,5.676737308502197,5.805226802825928,6.1531219482421875,6.311480522155762,5.372607707977295,4.2144775390625,4.043632984161377,3.4226272106170654,3.3210837841033936,2.3329203128814697,1.6507593393325806,1.8067420721054077,2.8334174156188965,3.0984113216400146,0.0
597,22050,male,hausa,743.1465,3892.532,161.68578,0.0156329180722559,0.0866189240816549,0.0023241535192235,0.0453509706439393,1794.609512665951,[75.99954044],-22.79683118293584,3,7,1,1.5187301587301587,audios_evaluation/598.wav,-28.290306091308594,-17.214866638183594,-18.137121200561523,-29.798254013061523,-22.32802963256836,-25.966278076171875,-30.16532325744629,-31.884273529052734,-33.76329803466797,-40.27467727661133,-38.309776306152344,-43.51424026489258,-39.63312911987305,-39.752296447753906,-45.13329315185547,-45.62164306640625,-47.86700439453125,-46.31257629394531,-46.900291442871094,-48.69319152832031,-48.33204650878906,-46.84443283081055,-43.692779541015625,-41.47886276245117,-41.92552947998047,-44.1781120300293,-47.61252975463867,-45.25392532348633,-45.548301696777344,-47.603153228759766,-50.45301055908203,-56.0918083190918,-56.56322479248047,-57.20947265625,-61.03071212768555,-61.4715690612793,-59.079444885253906,-58.24861145019531,-58.00104522705078,-60.301719665527344,3.7004621028900146,6.9864277839660645,10.21330738067627,10.631589889526367,13.561286926269531,14.01362133026123,11.919508934020996,13.918622016906738,11.793564796447754,12.027586936950684,13.122945785522461,8.737994194030762,11.073736190795898,10.572165489196777,10.517511367797852,11.16303825378418,11.061624526977539,11.631050109863281,11.915074348449707,11.896848678588867,11.389485359191895,10.863663673400879,10.745113372802734,9.539202690124512,9.575481414794922,9.27003288269043,8.648828506469727,10.129780769348145,11.601176261901855,10.402606964111328,9.470547676086426,5.233772277832031,3.8458189964294434,3.378432512283325,4.500013828277588,4.8291778564453125,4.5093092918396,3.8454477787017822,4.614964962005615,6.23780632019043,1.975334448160535
598,22050,male,swedish,1582.654,3999.6335,145.38676,0.0222785504793378,0.1193380775544673,0.0014303428501722,0.1313013409750252,2293.5861130900425,[117.45383523],-144.7510919408279,69,281,41,14.791111111111112,audios_evaluation/599.wav,-42.262752532958984,-42.44453048706055,-41.88775634765625,-42.5250129699707,-41.11077117919922,-42.50630569458008,-43.76190185546875,-47.0059928894043,-51.321903228759766,-53.191246032714844,-53.38096618652344,-54.21701431274414,-54.50680160522461,-54.827640533447266,-54.46917724609375,-52.976627349853516,-51.75984573364258,-51.983848571777344,-52.48997497558594,-54.281612396240234,-54.538204193115234,-53.613426208496094,-54.202369689941406,-57.38666915893555,-58.79779815673828,-58.06576919555664,-57.50594711303711,-59.493797302246094,-64.5478286743164,-69.34931945800781,-71.34554290771484,-71.5027084350586,-70.20585632324219,-69.55083465576172,-71.20049285888672,-71.9056167602539,-71.02693176269531,-70.60968017578125,-72.53617095947266,-74.8459243774414,11.197121620178223,14.114103317260742,16.56297492980957,17.116960525512695,17.204570770263672,17.324644088745117,16.85801124572754,16.014339447021484,15.19919204711914,14.502772331237793,13.796342849731445,13.865761756896973,14.129081726074219,14.013387680053711,14.03854751586914,14.654731750488281,14.701732635498047,13.94749927520752,14.071925163269043,14.601693153381348,14.491433143615723,14.696741104125977,14.847077369689941,13.861063957214355,13.233343124389648,14.176472663879395,14.768699645996094,13.51945972442627,10.917783737182617,9.045143127441406,8.503060340881348,9.00584888458252,9.696494102478027,9.766249656677246,8.517510414123535,8.78703498840332,9.325796127319336,9.248727798461914,9.164578437805176,7.992493629455566,3.0
599,22050,male,igbo,1091.9348,3929.5571,146.0748,0.0228286776484347,0.1554773246532214,0.0012714989405873,0.0581103515625,2729.5769003865566,[172.265625],-21.82473711746629,0,0,1,2.32,audios_evaluation/600.wav,-15.470986366271973,-18.057884216308594,-19.463321685791016,-25.658842086791992,-29.62579345703125,-31.80093002319336,-32.889739990234375,-37.08544158935547,-38.398658752441406,-39.976253509521484,-42.112342834472656,-43.97284698486328,-45.0247802734375,-43.94636535644531,-42.60102844238281,-44.495094299316406,-46.92927551269531,-49.051002502441406,-50.24626922607422,-50.68113708496094,-49.774803161621094,-47.11465835571289,-45.15419006347656,-41.192256927490234,-38.69086837768555,-39.103477478027344,-40.61375427246094,-43.74618148803711,-49.38865661621094,-54.540103912353516,-55.23875427246094,-49.50519943237305,-44.50190353393555,-44.663516998291016,-47.267860412597656,-49.91964340209961,-49.4657096862793,-46.918338775634766,-47.59732437133789,-50.57559585571289,6.292330265045166,11.023482322692871,12.579997062683105,12.230786323547363,12.136040687561035,13.563651084899902,12.440866470336914,14.171506881713867,14.131941795349121,13.570454597473145,12.407694816589355,12.124350547790527,12.278050422668457,12.005784034729004,12.867828369140625,13.3006010055542,10.995087623596191,10.73577880859375,10.088630676269531,8.788426399230957,8.275375366210938,8.314529418945312,7.410674571990967,5.376120090484619,2.6614370346069336,3.3007564544677734,5.893852710723877,7.334314346313477,6.986905574798584,5.523409843444824,4.700076103210449,4.668834209442139,2.6357219219207764,1.580012559890747,2.4420411586761475,2.6235368251800537,3.2979979515075684,2.446197032928467,1.741088628768921,2.4292361736297607,0.0
600,22050,female,wu,1361.2648,3998.0076,145.55725,0.0247167409235653,0.1391929001911304,0.0030054501695368,0.1166341638673353,2156.2768375731634,[95.703125],-104.46939057792036,69,281,14,25.379410430839,audios_evaluation/601.wav,-36.602962493896484,-32.564632415771484,-29.622360229492188,-36.055233001708984,-35.6405143737793,-39.05348587036133,-40.73655700683594,-41.92197036743164,-43.38161087036133,-44.33979034423828,-45.68037414550781,-46.83425521850586,-48.3321418762207,-47.966217041015625,-49.95151138305664,-52.35679626464844,-52.566131591796875,-52.761566162109375,-54.98521423339844,-55.424034118652344,-54.94572067260742,-55.416988372802734,-54.86727523803711,-53.70442199707031,-51.66490173339844,-49.625125885009766,-51.87782669067383,-56.94028091430664,-58.54058074951172,-56.053367614746094,-56.45784378051758,-59.335731506347656,-60.25014877319336,-62.448028564453125,-66.7232666015625,-67.72896575927734,-68.36157989501953,-67.45176696777344,-69.22189331054688,-73.53421020507812,4.514837741851807,7.920773029327393,11.15770149230957,11.105111122131348,11.4248628616333,13.663930892944336,13.203657150268555,13.222474098205566,13.247406005859375,13.067843437194824,13.147769927978516,13.582670211791992,13.471762657165527,12.462803840637207,12.37985610961914,13.339141845703125,13.527002334594727,13.60204029083252,12.528687477111816,11.76403522491455,11.290116310119629,11.305729866027832,11.697790145874023,12.182405471801758,12.625646591186523,13.290401458740234,12.648486137390137,11.201571464538574,11.54970645904541,13.333369255065918,13.652082443237305,12.770221710205078,12.599485397338867,12.509943962097168,12.897049903869629,13.19470500946045,12.481735229492188,12.03133487701416,11.445991516113281,9.404581069946289,2.2499733809715354
601,22050,male,tajiki,1930.5568,3999.69,145.57173,0.0166271637961799,0.1174083400628072,0.0010045822401704,0.2220736563048727,3281.457867815151,[117.45383523],-129.2838449375582,69,281,34,20.17814058956916,audios_evaluation/602.wav,-38.172637939453125,-38.79084396362305,-36.64142608642578,-36.09796905517578,-36.241390228271484,-35.689823150634766,-37.35540771484375,-41.36185836791992,-42.21472930908203,-42.624603271484375,-41.80217742919922,-41.92168426513672,-41.99816131591797,-43.18928146362305,-45.08868408203125,-45.18115234375,-45.0749626159668,-43.52471160888672,-42.59443664550781,-43.04560089111328,-44.28606414794922,-45.354774475097656,-45.03896713256836,-43.995445251464844,-43.37718963623047,-44.743289947509766,-43.292964935302734,-42.66642379760742,-44.90359878540039,-50.507930755615234,-52.87272644042969,-52.62885284423828,-51.25212478637695,-51.30434799194336,-51.50775909423828,-51.393978118896484,-51.459129333496094,-55.412559509277344,-59.855560302734375,-60.598716735839844,6.9372878074646,10.358468055725098,12.601103782653809,13.904824256896973,14.769696235656738,16.10524559020996,15.911504745483398,14.018317222595215,14.349616050720215,14.365472793579102,14.365999221801758,14.316267967224121,14.277772903442383,13.839653968811035,13.230484008789062,12.847793579101562,12.245492935180664,12.706453323364258,13.319222450256348,13.560422897338867,13.625560760498047,13.721126556396484,14.058115005493164,14.977104187011719,14.990898132324219,14.713855743408203,16.052976608276367,16.834293365478516,15.9911527633667,13.772758483886719,13.092307090759277,14.29617691040039,15.279906272888184,16.222335815429688,15.763062477111816,16.077665328979492,17.475257873535156,16.574569702148438,14.503915786743164,14.268169403076172,2.6100225414546614
602,22050,male,igbo,823.05054,3993.6023,145.75064,0.0128633405520851,0.0886069117124913,0.0067884056070039,0.0411299035904255,1588.146362112033,[123.046875],-51.5753481046414,4,15,1,1.9969160997732427,audios_evaluation/603.wav,-22.41173553466797,-21.531658172607422,-24.294017791748047,-26.282535552978516,-26.867473602294922,-29.198320388793945,-31.048439025878906,-33.20500183105469,-34.242488861083984,-34.063621520996094,-36.76696014404297,-38.536163330078125,-40.92121887207031,-43.144981384277344,-44.14961242675781,-44.06020736694336,-46.81440734863281,-49.98961639404297,-51.9691047668457,-52.39944076538086,-52.177677154541016,-51.11481475830078,-51.566864013671875,-49.73388671875,-48.09572982788086,-50.462039947509766,-54.199222564697266,-56.37877655029297,-58.44733428955078,-60.616455078125,-63.46416473388672,-60.98609924316406,-57.98184585571289,-59.1826286315918,-63.69253921508789,-66.26879119873047,-61.991024017333984,-59.966552734375,-61.67967224121094,-65.71195983886719,7.266839981079102,12.571491241455078,13.745529174804688,14.4420747756958,14.577468872070312,15.627321243286133,14.86715030670166,15.039155960083008,14.876324653625488,13.946331977844238,13.154464721679688,14.33037281036377,13.814446449279785,13.567313194274902,12.76439094543457,13.44140625,13.375311851501465,12.50847053527832,11.409978866577148,11.984906196594238,11.754631042480469,10.722404479980469,10.32816219329834,8.867829322814941,7.69342565536499,8.340993881225586,9.4346923828125,9.283039093017578,8.681052207946777,7.5343708992004395,6.687651634216309,3.4804656505584717,2.492885112762451,3.2785868644714355,4.483508110046387,4.089184761047363,2.6848561763763428,2.059631109237671,3.2317497730255127,4.225244522094727,1.8349769067532142
603,22050,female,igbo,1069.0466,3995.4995,151.69957,0.0188117907496919,0.1041455064014668,0.0011505778428179,0.0642477730724299,2197.488005043511,[172.265625],-74.14637105587187,0,0,1,2.459183673469388,audios_evaluation/604.wav,-26.845489501953125,-20.149356842041016,-22.72512435913086,-24.66164779663086,-22.839113235473633,-28.165767669677734,-29.82172203063965,-29.739545822143555,-31.81969451904297,-32.90419006347656,-32.97108840942383,-37.61802673339844,-36.81178665161133,-38.653602600097656,-38.08747100830078,-38.851070404052734,-38.48648452758789,-36.72603225708008,-37.6295280456543,-40.783992767333984,-44.555755615234375,-46.19021987915039,-45.73822021484375,-43.80219650268555,-41.95895767211914,-42.46366500854492,-42.8116340637207,-42.42685317993164,-42.765621185302734,-44.371192932128906,-46.152061462402344,-48.829524993896484,-50.76352310180664,-53.53147506713867,-56.04617691040039,-56.112754821777344,-53.47898864746094,-52.742164611816406,-53.408592224121094,-54.38522720336914,2.0054473876953125,11.598405838012695,11.634533882141113,12.587339401245117,15.169321060180664,12.844048500061035,12.728290557861328,13.45098876953125,14.212411880493164,14.736129760742188,14.964330673217773,11.824658393859863,12.54509449005127,11.243906021118164,11.440223693847656,11.084724426269531,12.447945594787598,12.532445907592773,12.113033294677734,11.677020072937012,10.302404403686523,9.701725959777832,9.468890190124512,8.583979606628418,9.296313285827637,10.195328712463379,10.453283309936523,11.043777465820312,12.279025077819824,11.3700532913208,9.333211898803711,5.550526142120361,2.5353784561157227,2.5194284915924072,3.1567976474761963,3.8282487392425537,2.925265312194824,2.7157821655273438,3.895782470703125,4.510768413543701,0.0
604,22050,male,igbo,668.9313,3937.1482,145.40807,0.013213940138475,0.1104730818420363,0.0021636164005461,0.0720984053938356,2056.03144261576,[107.66601562],-48.69866509593429,4,12,1,1.6555102040816327,audios_evaluation/605.wav,-16.20753288269043,-18.65435028076172,-19.69040298461914,-22.256547927856445,-28.487010955810547,-31.90427589416504,-31.38588523864746,-30.336820602416992,-31.475311279296875,-32.49478530883789,-33.9769287109375,-36.574058532714844,-38.9891357421875,-41.55353927612305,-41.6986083984375,-42.92804718017578,-43.76606369018555,-44.51390838623047,-47.13511276245117,-49.613861083984375,-50.204288482666016,-48.02596664428711,-46.9193229675293,-45.7923469543457,-46.37118148803711,-48.13798141479492,-48.33876037597656,-51.94862747192383,-54.86830520629883,-51.88177490234375,-49.18538284301758,-46.4964485168457,-48.0037841796875,-52.70322036743164,-55.77531814575195,-57.333744049072266,-53.29936599731445,-52.8912353515625,-54.71440887451172,-55.0311393737793,9.318592071533203,13.039185523986816,14.953661918640137,14.122238159179688,13.623225212097168,13.510780334472656,12.049114227294922,14.741610527038574,13.891317367553711,13.970552444458008,13.133810043334961,12.241161346435547,11.72006607055664,10.75092887878418,10.746051788330078,10.83342456817627,10.184638977050781,10.402389526367188,9.594708442687988,8.47746467590332,7.540881633758545,7.142122268676758,5.6371049880981445,4.645066261291504,3.7362308502197266,3.9699323177337646,6.618361949920654,7.165182113647461,6.879038333892822,6.952533721923828,8.4405517578125,7.434439659118652,5.94375467300415,4.595456123352051,5.122357368469238,4.975469589233398,3.491682767868042,3.42986798286438,4.434062957763672,4.076274871826172,2.3827534039334344
605,22050,male,igbo,961.7771,3644.2166,146.24765,0.0189223097571275,0.126174529434683,0.0011263336240753,0.0628135279605263,2318.66681063498,[151.99908088],-59.06324074737256,0,0,1,2.2008163265306124,audios_evaluation/606.wav,-13.945413589477539,-15.02039623260498,-15.797408103942871,-19.455801010131836,-22.51816749572754,-23.977840423583984,-26.025569915771484,-27.2296199798584,-26.678009033203125,-27.986520767211914,-30.105222702026367,-31.324899673461914,-32.4864616394043,-32.0598030090332,-31.039772033691406,-31.833650588989258,-32.9250602722168,-34.91971969604492,-37.409976959228516,-39.86727523803711,-41.10989761352539,-39.538421630859375,-38.27897262573242,-39.996578216552734,-42.60808563232422,-41.524322509765625,-38.045982360839844,-37.92570114135742,-39.2971076965332,-43.83190155029297,-49.049461364746094,-50.52251052856445,-50.51313781738281,-49.81830978393555,-45.827640533447266,-43.96588897705078,-44.15533447265625,-47.61591339111328,-47.578208923339844,-48.14122772216797,4.356308460235596,9.522821426391602,10.514338493347168,11.243130683898926,10.649083137512207,12.319838523864746,10.945435523986816,12.664959907531738,13.023866653442383,13.229615211486816,12.86291790008545,11.552923202514648,11.250590324401855,10.976804733276367,12.291054725646973,14.422839164733887,14.128358840942383,12.427642822265625,10.931081771850586,11.303580284118652,11.473469734191895,11.896719932556152,11.903883934020996,11.048567771911621,9.160216331481934,8.169814109802246,7.078489303588867,4.454196929931641,4.022942066192627,5.280198574066162,4.049847602844238,5.277393817901611,6.396484851837158,4.838864326477051,5.968862056732178,5.7463836669921875,1.523282766342163,4.452034950256348,3.2827320098876953,6.596153259277344,0.0
606,22050,male,synthesized,1406.4772,3999.488,145.35225,0.0272149431492649,0.094632691440737,0.0060964513664323,0.1268530638467458,2166.64258717586,[92.28515625],-69.432020932243,69,281,18,21.43201814058957,audios_evaluation/607.wav,-28.335275650024414,-29.97241973876953,-32.43974685668945,-34.04832458496094,-34.99079895019531,-36.04787826538086,-37.024559020996094,-38.58073043823242,-41.54546356201172,-45.65898513793945,-46.46560287475586,-46.33146667480469,-47.09143829345703,-47.80128479003906,-49.478782653808594,-51.29683303833008,-51.85576629638672,-52.27815628051758,-52.83548355102539,-53.428497314453125,-52.69631576538086,-52.249290466308594,-52.07082748413086,-53.744102478027344,-56.20932388305664,-57.21348190307617,-60.0543098449707,-59.36566925048828,-57.565765380859375,-58.568904876708984,-62.011268615722656,-62.162132263183594,-61.36216354370117,-62.97857666015625,-62.988746643066406,-61.86808776855469,-63.59938430786133,-62.66724395751953,-63.50519561767578,-70.23368072509766,22.22735595703125,24.364723205566406,24.245824813842773,23.528179168701172,23.32644271850586,23.15945816040039,22.908939361572266,22.079633712768555,20.529464721679688,18.19309425354004,17.690778732299805,17.812829971313477,17.660160064697266,17.473371505737305,16.90190315246582,16.13418197631836,15.834396362304688,15.555862426757812,15.128684997558594,14.825387954711914,14.854494094848633,14.975449562072754,15.497614860534668,15.027852058410645,14.039960861206055,13.87082290649414,12.375615119934082,13.623271942138672,15.30924129486084,15.027403831481934,13.569296836853027,13.31879711151123,12.923824310302734,11.539703369140625,11.80042839050293,12.066001892089844,11.170706748962402,11.722929000854492,11.47326374053955,8.931877136230469,2.615617892342684
607,22050,male,spanish,1494.1821,3999.77,145.44705,0.0221589719651088,0.1326348807499589,0.0029978202201674,0.1428106743787092,2399.375096594276,[83.35433468],-107.16945672197612,69,281,22,24.14875283446712,audios_evaluation/608.wav,-38.13620376586914,-32.778419494628906,-28.659759521484375,-28.609811782836914,-30.583782196044922,-33.500125885009766,-35.31072235107422,-37.045589447021484,-38.43729782104492,-38.67336654663086,-38.60432815551758,-40.051483154296875,-40.793277740478516,-41.52558135986328,-42.999061584472656,-44.57638931274414,-46.16814422607422,-45.8380012512207,-44.96205520629883,-46.439239501953125,-47.81735610961914,-49.90671920776367,-48.31401443481445,-47.16945266723633,-49.11046600341797,-53.367286682128906,-51.861141204833984,-49.03793716430664,-50.279441833496094,-52.971317291259766,-53.59433364868164,-55.049835205078125,-58.8399543762207,-56.92378616333008,-58.09473419189453,-62.46935272216797,-62.63414001464844,-61.2504997253418,-62.71687316894531,-62.08970642089844,8.083512306213379,11.952176094055176,14.228826522827148,12.819453239440918,13.088683128356934,13.295872688293457,12.511794090270996,12.073503494262695,12.320161819458008,12.894291877746582,12.756097793579102,11.99286937713623,11.494620323181152,11.523139953613281,10.907791137695312,10.680484771728516,9.620357513427734,9.796467781066895,10.521036148071289,10.845634460449219,11.046707153320312,9.92731761932373,11.114886283874512,12.218940734863281,11.80418872833252,10.600048065185547,11.914979934692383,13.764947891235352,13.436384201049805,12.236343383789062,13.767163276672363,14.146459579467773,12.36672306060791,12.845497131347656,12.8247709274292,11.760478019714355,12.234923362731934,13.438607215881348,12.897499084472656,13.738678932189941,2.205760827647797
